Date;Location;New Cases
6/29/2021;Papua Barat;137
6/29/2021;Riau;288
6/29/2021;Sulawesi Barat;8
6/29/2021;Sulawesi Selatan;135
6/29/2021;Sulawesi Tengah;75
6/29/2021;Sulawesi Tenggara;37
6/29/2021;Sulawesi Utara;38
6/29/2021;Sumatera Barat;188
6/29/2021;Sumatera Selatan;164
6/29/2021;Sumatera Utara;146
6/30/2021;Aceh;98
6/30/2021;Bali;221
6/30/2021;Banten;486
6/30/2021;Bengkulu;264
6/30/2021;DKI Jakarta;7680
6/30/2021;Daerah Istimewa Yogyakarta;892
6/30/2021;Gorontalo;0
6/30/2021;Indonesia;21807
6/30/2021;Jambi;107
6/30/2021;Jawa Barat;4609
6/30/2021;Jawa Tengah;2531
6/30/2021;Jawa Timur;1200
6/30/2021;Kalimantan Barat;192
6/30/2021;Kalimantan Selatan;82
6/30/2021;Kalimantan Tengah;188
6/30/2021;Kalimantan Timur;489
6/30/2021;Kalimantan Utara;159
6/30/2021;Kepulauan Bangka Belitung;159
6/30/2021;Kepulauan Riau;421
6/30/2021;Lampung;197
6/30/2021;Maluku;0
6/30/2021;Maluku Utara;100
6/30/2021;Nusa Tenggara Barat;7
6/30/2021;Nusa Tenggara Timur;178
6/30/2021;Papua;35
6/30/2021;Papua Barat;162
6/30/2021;Riau;381
6/30/2021;Sulawesi Barat;39
6/30/2021;Sulawesi Selatan;212
6/30/2021;Sulawesi Tengah;68
6/30/2021;Sulawesi Tenggara;68
6/30/2021;Sulawesi Utara;47
6/30/2021;Sumatera Barat;452
6/30/2021;Sumatera Selatan;223
6/30/2021;Sumatera Utara;189
7/1/2021;Aceh;92
7/1/2021;Bali;311
7/1/2021;Banten;300
7/1/2021;Bengkulu;178
7/1/2021;DKI Jakarta;7541
7/1/2021;Daerah Istimewa Yogyakarta;895
7/1/2021;Gorontalo;27
7/1/2021;Indonesia;24836
7/1/2021;Jambi;101
7/1/2021;Jawa Barat;5250
7/1/2021;Jawa Tengah;2779
7/1/2021;Jawa Timur;1420
7/1/2021;Kalimantan Barat;191
7/1/2021;Kalimantan Selatan;124
7/1/2021;Kalimantan Tengah;256
7/1/2021;Kalimantan Timur;595
7/1/2021;Kalimantan Utara;196
7/1/2021;Kepulauan Bangka Belitung;248
7/1/2021;Kepulauan Riau;397
7/1/2021;Lampung;206
7/1/2021;Maluku;218
7/1/2021;Maluku Utara;132
7/1/2021;Nusa Tenggara Barat;139
7/1/2021;Nusa Tenggara Timur;349
7/1/2021;Papua;46
7/1/2021;Papua Barat;151
7/1/2021;Riau;416
7/1/2021;Sulawesi Barat;101
7/1/2021;Sulawesi Selatan;253
7/1/2021;Sulawesi Tengah;78
7/1/2021;Sulawesi Tenggara;100
7/1/2021;Sulawesi Utara;42
7/1/2021;Sumatera Barat;549
7/1/2021;Sumatera Selatan;229
7/1/2021;Sumatera Utara;174
7/2/2021;Aceh;94
7/2/2021;Bali;343
7/2/2021;Banten;302
7/2/2021;Bengkulu;139
7/2/2021;DKI Jakarta;9399
7/2/2021;Daerah Istimewa Yogyakarta;922
7/2/2021;Gorontalo;25
7/2/2021;Indonesia;25830
7/2/2021;Jambi;183
7/2/2021;Jawa Barat;5496
7/2/2021;Jawa Tengah;2702
7/2/2021;Jawa Timur;1387
7/2/2021;Kalimantan Barat;199
7/2/2021;Kalimantan Selatan;159
7/2/2021;Kalimantan Tengah;210
7/2/2021;Kalimantan Timur;661
7/2/2021;Kalimantan Utara;107
7/2/2021;Kepulauan Bangka Belitung;203
7/2/2021;Kepulauan Riau;469
7/2/2021;Lampung;285
7/2/2021;Maluku;185
7/2/2021;Maluku Utara;201
7/2/2021;Nusa Tenggara Barat;25
7/2/2021;Nusa Tenggara Timur;487
7/2/2021;Papua;25
7/2/2021;Papua Barat;301
7/2/2021;Riau;506
7/2/2021;Sulawesi Barat;26
7/2/2021;Sulawesi Selatan;327
7/2/2021;Sulawesi Tengah;98
7/2/2021;Sulawesi Tenggara;199
7/2/2021;Sulawesi Utara;88
7/2/2021;Sumatera Barat;455
7/2/2021;Sumatera Selatan;243
7/2/2021;Sumatera Utara;119
7/3/2021;Aceh;72
7/3/2021;Bali;272
7/3/2021;Banten;715
7/3/2021;Bengkulu;140
7/3/2021;DKI Jakarta;9701
7/3/2021;Daerah Istimewa Yogyakarta;1358
7/3/2021;Gorontalo;14
7/3/2021;Indonesia;27913
7/3/2021;Jambi;56
7/3/2021;Jawa Barat;5705
7/3/2021;Jawa Tengah;3440
7/3/2021;Jawa Timur;1439
7/3/2021;Kalimantan Barat;336
7/3/2021;Kalimantan Selatan;77
7/3/2021;Kalimantan Tengah;272
7/3/2021;Kalimantan Timur;622
7/3/2021;Kalimantan Utara;113
7/3/2021;Kepulauan Bangka Belitung;163
7/3/2021;Kepulauan Riau;648
7/3/2021;Lampung;286
7/3/2021;Maluku;172
7/3/2021;Maluku Utara;125
7/3/2021;Nusa Tenggara Barat;25
7/3/2021;Nusa Tenggara Timur;383
7/3/2021;Papua;30
7/3/2021;Papua Barat;206
7/3/2021;Riau;447
7/3/2021;Sulawesi Barat;20
7/3/2021;Sulawesi Selatan;328
7/3/2021;Sulawesi Tengah;100
7/3/2021;Sulawesi Tenggara;137
7/3/2021;Sulawesi Utara;143
7/3/2021;Sumatera Barat;501
7/3/2021;Sumatera Selatan;246
7/3/2021;Sumatera Utara;149
7/4/2021;Aceh;72
7/4/2021;Bali;355
7/4/2021;Banten;621
7/4/2021;Bengkulu;190
7/4/2021;DKI Jakarta;10485
7/4/2021;Daerah Istimewa Yogyakarta;1615
7/4/2021;Gorontalo;0
7/4/2021;Indonesia;27233
7/4/2021;Jambi;131
7/4/2021;Jawa Barat;5040
7/4/2021;Jawa Tengah;3049
7/4/2021;Jawa Timur;1468
7/4/2021;Kalimantan Barat;190
7/4/2021;Kalimantan Selatan;208
7/4/2021;Kalimantan Tengah;240
7/4/2021;Kalimantan Timur;738
7/4/2021;Kalimantan Utara;0
7/4/2021;Kepulauan Bangka Belitung;170
7/4/2021;Kepulauan Riau;416
7/4/2021;Lampung;281
7/4/2021;Maluku;0
7/4/2021;Maluku Utara;146
7/4/2021;Nusa Tenggara Barat;9
7/4/2021;Nusa Tenggara Timur;340
7/4/2021;Papua;67
7/4/2021;Papua Barat;276
7/4/2021;Riau;463
7/4/2021;Sulawesi Barat;64
7/4/2021;Sulawesi Selatan;176
7/4/2021;Sulawesi Tengah;56
7/4/2021;Sulawesi Tenggara;138
7/4/2021;Sulawesi Utara;94
7/4/2021;Sumatera Barat;435
7/4/2021;Sumatera Selatan;244
7/4/2021;Sumatera Utara;132
7/5/2021;Aceh;34
7/5/2021;Bali;401
7/5/2021;Banten;541
7/5/2021;Bengkulu;100
7/5/2021;DKI Jakarta;10902
7/5/2021;Daerah Istimewa Yogyakarta;1465
7/5/2021;Gorontalo;76
7/5/2021;Indonesia;29745
7/5/2021;Jambi;121
7/5/2021;Jawa Barat;6677
7/5/2021;Jawa Tengah;3378
7/5/2021;Jawa Timur;1540
7/5/2021;Kalimantan Barat;101
7/5/2021;Kalimantan Selatan;22
7/5/2021;Kalimantan Tengah;139
7/5/2021;Kalimantan Timur;428
7/5/2021;Kalimantan Utara;147
7/5/2021;Kepulauan Bangka Belitung;173
7/5/2021;Kepulauan Riau;408
7/5/2021;Lampung;306
7/5/2021;Maluku;278
7/5/2021;Maluku Utara;68
7/5/2021;Nusa Tenggara Barat;65
7/5/2021;Nusa Tenggara Timur;461
7/5/2021;Papua;44
7/5/2021;Papua Barat;339
7/5/2021;Riau;424
7/5/2021;Sulawesi Barat;22
7/5/2021;Sulawesi Selatan;219
7/5/2021;Sulawesi Tengah;77
7/5/2021;Sulawesi Tenggara;32
7/5/2021;Sulawesi Utara;2
7/5/2021;Sumatera Barat;81
7/5/2021;Sumatera Selatan;172
7/5/2021;Sumatera Utara;136
7/6/2021;Aceh;174
7/6/2021;Bali;424
7/6/2021;Banten;457
7/6/2021;Bengkulu;201
7/6/2021;DKI Jakarta;9439
7/6/2021;Daerah Istimewa Yogyakarta;1386
7/6/2021;Gorontalo;37
7/6/2021;Indonesia;31189
7/6/2021;Jambi;58
7/6/2021;Jawa Barat;7100
7/6/2021;Jawa Tengah;3840
7/6/2021;Jawa Timur;1806
7/6/2021;Kalimantan Barat;259
7/6/2021;Kalimantan Selatan;55
7/6/2021;Kalimantan Tengah;198
7/6/2021;Kalimantan Timur;726
7/6/2021;Kalimantan Utara;207
7/6/2021;Kepulauan Bangka Belitung;241
7/6/2021;Kepulauan Riau;586
7/6/2021;Lampung;266
7/6/2021;Maluku;349
7/6/2021;Maluku Utara;117
7/6/2021;Nusa Tenggara Barat;122
7/6/2021;Nusa Tenggara Timur;632
7/6/2021;Papua;15
7/6/2021;Papua Barat;258
7/6/2021;Riau;418
7/6/2021;Sulawesi Barat;45
7/6/2021;Sulawesi Selatan;249
7/6/2021;Sulawesi Tengah;107
7/6/2021;Sulawesi Tenggara;89
7/6/2021;Sulawesi Utara;164
7/6/2021;Sumatera Barat;304
7/6/2021;Sumatera Selatan;255
7/6/2021;Sumatera Utara;256
7/7/2021;Aceh;114
7/7/2021;Bali;504
7/7/2021;Banten;612
7/7/2021;Bengkulu;227
7/7/2021;DKI Jakarta;9365
7/7/2021;Daerah Istimewa Yogyakarta;1370
7/7/2021;Gorontalo;86
7/7/2021;Indonesia;34379
7/7/2021;Jambi;106
7/7/2021;Jawa Barat;8566
7/7/2021;Jawa Tengah;3945
7/7/2021;Jawa Timur;2545
7/7/2021;Kalimantan Barat;282
7/7/2021;Kalimantan Selatan;111
7/7/2021;Kalimantan Tengah;286
7/7/2021;Kalimantan Timur;757
7/7/2021;Kalimantan Utara;162
7/7/2021;Kepulauan Bangka Belitung;223
7/7/2021;Kepulauan Riau;608
7/7/2021;Lampung;320
7/7/2021;Maluku;258
7/7/2021;Maluku Utara;218
7/7/2021;Nusa Tenggara Barat;52
7/7/2021;Nusa Tenggara Timur;731
7/7/2021;Papua;69
7/7/2021;Papua Barat;287
7/7/2021;Riau;532
7/7/2021;Sulawesi Barat;62
7/7/2021;Sulawesi Selatan;485
7/7/2021;Sulawesi Tengah;118
7/7/2021;Sulawesi Tenggara;119
7/7/2021;Sulawesi Utara;129
7/7/2021;Sumatera Barat;676
7/7/2021;Sumatera Selatan;358
7/7/2021;Sumatera Utara;190
7/8/2021;Aceh;162
7/8/2021;Bali;577
7/8/2021;Banten;503
7/8/2021;Bengkulu;264
7/8/2021;DKI Jakarta;12974
7/8/2021;Daerah Istimewa Yogyakarta;1424
7/8/2021;Gorontalo;41
7/8/2021;Indonesia;38391
7/8/2021;Jambi;132
7/8/2021;Jawa Barat;7044
7/8/2021;Jawa Tengah;4225
7/8/2021;Jawa Timur;2549
7/8/2021;Kalimantan Barat;288
7/8/2021;Kalimantan Selatan;144
7/8/2021;Kalimantan Tengah;250
7/8/2021;Kalimantan Timur;980
7/8/2021;Kalimantan Utara;124
7/8/2021;Kepulauan Bangka Belitung;288
7/8/2021;Kepulauan Riau;456
7/8/2021;Lampung;372
7/8/2021;Maluku;303
7/8/2021;Maluku Utara;125
7/8/2021;Nusa Tenggara Barat;22
7/8/2021;Nusa Tenggara Timur;914
7/8/2021;Papua;101
7/8/2021;Papua Barat;317
7/8/2021;Riau;672
7/8/2021;Sulawesi Barat;45
7/8/2021;Sulawesi Selatan;500
7/8/2021;Sulawesi Tengah;157
7/8/2021;Sulawesi Tenggara;135
7/8/2021;Sulawesi Utara;225
7/8/2021;Sumatera Barat;770
7/8/2021;Sumatera Selatan;296
7/8/2021;Sumatera Utara;275
7/9/2021;Aceh;80
7/9/2021;Bali;674
7/9/2021;Banten;514
7/9/2021;Bengkulu;101
7/9/2021;DKI Jakarta;13111
7/9/2021;Daerah Istimewa Yogyakarta;1665
7/9/2021;Gorontalo;11
7/9/2021;Indonesia;38124
7/9/2021;Jambi;186
7/9/2021;Jawa Barat;7631
7/9/2021;Jawa Tengah;4606
7/9/2021;Jawa Timur;2534
7/9/2021;Kalimantan Barat;296
7/9/2021;Kalimantan Selatan;200
7/9/2021;Kalimantan Tengah;216
7/9/2021;Kalimantan Timur;1020
7/9/2021;Kalimantan Utara;168
7/9/2021;Kepulauan Bangka Belitung;287
7/9/2021;Kepulauan Riau;725
7/9/2021;Lampung;383
7/9/2021;Maluku;210
7/9/2021;Maluku Utara;171
7/9/2021;Nusa Tenggara Barat;8
7/9/2021;Nusa Tenggara Timur;220
7/9/2021;Papua;125
7/9/2021;Papua Barat;213
7/9/2021;Riau;504
7/9/2021;Sulawesi Barat;34
7/9/2021;Sulawesi Selatan;511
7/9/2021;Sulawesi Tengah;233
7/9/2021;Sulawesi Tenggara;124
7/9/2021;Sulawesi Utara;278
7/9/2021;Sumatera Barat;718
7/9/2021;Sumatera Selatan;341
7/9/2021;Sumatera Utara;336
7/10/2021;Aceh;133
7/10/2021;Bali;678
7/10/2021;Banten;569
7/10/2021;Bengkulu;212
7/10/2021;DKI Jakarta;12920
7/10/2021;Daerah Istimewa Yogyakarta;1809
7/10/2021;Gorontalo;25
7/10/2021;Indonesia;35094
7/10/2021;Jambi;134
7/10/2021;Jawa Barat;5096
7/10/2021;Jawa Tengah;3757
7/10/2021;Jawa Timur;2237
7/10/2021;Kalimantan Barat;298
7/10/2021;Kalimantan Selatan;202
7/10/2021;Kalimantan Tengah;232
7/10/2021;Kalimantan Timur;1051
7/10/2021;Kalimantan Utara;253
7/10/2021;Kepulauan Bangka Belitung;322
7/10/2021;Kepulauan Riau;481
7/10/2021;Lampung;336
7/10/2021;Maluku;191
7/10/2021;Maluku Utara;234
7/10/2021;Nusa Tenggara Barat;214
7/10/2021;Nusa Tenggara Timur;353
7/10/2021;Papua;74
7/10/2021;Papua Barat;190
7/10/2021;Riau;738
7/10/2021;Sulawesi Barat;63
7/10/2021;Sulawesi Selatan;573
7/10/2021;Sulawesi Tengah;135
7/10/2021;Sulawesi Tenggara;116
7/10/2021;Sulawesi Utara;223
7/10/2021;Sumatera Barat;847
7/10/2021;Sumatera Selatan;423
7/10/2021;Sumatera Utara;284
7/11/2021;Aceh;67
7/11/2021;Bali;561
7/11/2021;Banten;679
7/11/2021;Bengkulu;161
7/11/2021;DKI Jakarta;13133
7/11/2021;Daerah Istimewa Yogyakarta;1895
7/11/2021;Gorontalo;0
7/11/2021;Indonesia;36197
7/11/2021;Jambi;147
7/11/2021;Jawa Barat;7147
7/11/2021;Jawa Tengah;2349
7/11/2021;Jawa Timur;2421
7/11/2021;Kalimantan Barat;241
7/11/2021;Kalimantan Selatan;120
7/11/2021;Kalimantan Tengah;261
7/11/2021;Kalimantan Timur;1134
7/11/2021;Kalimantan Utara;282
7/11/2021;Kepulauan Bangka Belitung;263
7/11/2021;Kepulauan Riau;651
7/11/2021;Lampung;326
7/11/2021;Maluku;347
7/11/2021;Maluku Utara;184
7/11/2021;Nusa Tenggara Barat;503
7/11/2021;Nusa Tenggara Timur;474
7/11/2021;Papua;89
7/11/2021;Papua Barat;199
7/11/2021;Riau;653
7/11/2021;Sulawesi Barat;80
7/11/2021;Sulawesi Selatan;477
7/11/2021;Sulawesi Tengah;184
7/11/2021;Sulawesi Tenggara;237
7/11/2021;Sulawesi Utara;136
7/11/2021;Sumatera Barat;344
7/11/2021;Sumatera Selatan;388
7/11/2021;Sumatera Utara;282
7/12/2021;Aceh;36
7/12/2021;Bali;656
7/12/2021;Banten;2637
7/12/2021;Bengkulu;147
7/12/2021;DKI Jakarta;14622
7/12/2021;Daerah Istimewa Yogyakarta;1731
7/12/2021;Gorontalo;121
7/12/2021;Indonesia;40427
7/12/2021;Jambi;38
7/12/2021;Jawa Barat;7829
7/12/2021;Jawa Tengah;2874
7/12/2021;Jawa Timur;2738
7/12/2021;Kalimantan Barat;247
7/12/2021;Kalimantan Selatan;49
7/12/2021;Kalimantan Tengah;303
7/12/2021;Kalimantan Timur;1014
7/12/2021;Kalimantan Utara;100
7/12/2021;Kepulauan Bangka Belitung;217
7/12/2021;Kepulauan Riau;580
7/12/2021;Lampung;430
7/12/2021;Maluku;217
7/12/2021;Maluku Utara;131
7/12/2021;Nusa Tenggara Barat;217
7/12/2021;Nusa Tenggara Timur;697
7/12/2021;Papua;209
7/12/2021;Papua Barat;151
7/12/2021;Riau;560
7/12/2021;Sulawesi Barat;3
7/12/2021;Sulawesi Selatan;290
7/12/2021;Sulawesi Tengah;83
7/12/2021;Sulawesi Tenggara;34
7/12/2021;Sulawesi Utara;119
7/12/2021;Sumatera Barat;365
7/12/2021;Sumatera Selatan;472
7/12/2021;Sumatera Utara;344
7/13/2021;Aceh;162
7/13/2021;Bali;723
7/13/2021;Banten;4016
7/13/2021;Bengkulu;154
7/13/2021;DKI Jakarta;12183
7/13/2021;Daerah Istimewa Yogyakarta;2731
7/13/2021;Gorontalo;56
7/13/2021;Indonesia;47899
7/13/2021;Jambi;352
7/13/2021;Jawa Barat;7286
7/13/2021;Jawa Tengah;3375
7/13/2021;Jawa Timur;6268
7/13/2021;Kalimantan Barat;746
7/13/2021;Kalimantan Selatan;307
7/13/2021;Kalimantan Tengah;253
7/13/2021;Kalimantan Timur;1499
7/13/2021;Kalimantan Utara;169
7/13/2021;Kepulauan Bangka Belitung;516
7/13/2021;Kepulauan Riau;539
7/13/2021;Lampung;325
7/13/2021;Maluku;248
7/13/2021;Maluku Utara;173
7/13/2021;Nusa Tenggara Barat;372
7/13/2021;Nusa Tenggara Timur;1128
7/13/2021;Papua;209
7/13/2021;Papua Barat;270
7/13/2021;Riau;610
7/13/2021;Sulawesi Barat;72
7/13/2021;Sulawesi Selatan;531
7/13/2021;Sulawesi Tengah;329
7/13/2021;Sulawesi Tenggara;150
7/13/2021;Sulawesi Utara;274
7/13/2021;Sumatera Barat;489
7/13/2021;Sumatera Selatan;778
7/13/2021;Sumatera Utara;810
7/14/2021;Aceh;116
7/14/2021;Bali;791
7/14/2021;Banten;3886
7/14/2021;Bengkulu;247
7/14/2021;DKI Jakarta;12669
7/14/2021;Daerah Istimewa Yogyakarta;2350
7/14/2021;Gorontalo;56
7/14/2021;Indonesia;54517
7/14/2021;Jambi;400
7/14/2021;Jawa Barat;9697
7/14/2021;Jawa Tengah;4942
7/14/2021;Jawa Timur;7090
7/14/2021;Kalimantan Barat;779
7/14/2021;Kalimantan Selatan;393
7/14/2021;Kalimantan Tengah;281
7/14/2021;Kalimantan Timur;1658
7/14/2021;Kalimantan Utara;251
7/14/2021;Kepulauan Bangka Belitung;509
7/14/2021;Kepulauan Riau;529
7/14/2021;Lampung;320
7/14/2021;Maluku;211
7/14/2021;Maluku Utara;161
7/14/2021;Nusa Tenggara Barat;236
7/14/2021;Nusa Tenggara Timur;537
7/14/2021;Papua;357
7/14/2021;Papua Barat;601
7/14/2021;Riau;978
7/14/2021;Sulawesi Barat;33
7/14/2021;Sulawesi Selatan;548
7/14/2021;Sulawesi Tengah;264
7/14/2021;Sulawesi Tenggara;135
7/14/2021;Sulawesi Utara;255
7/14/2021;Sumatera Barat;667
7/14/2021;Sumatera Selatan;759
7/14/2021;Sumatera Utara;896
7/15/2021;Aceh;100
7/15/2021;Bali;843
7/15/2021;Banten;3994
7/15/2021;Bengkulu;372
7/15/2021;DKI Jakarta;12691
7/15/2021;Daerah Istimewa Yogyakarta;2706
7/15/2021;Gorontalo;63
7/15/2021;Indonesia;56757
7/15/2021;Jambi;388
7/15/2021;Jawa Barat;10648
7/15/2021;Jawa Tengah;4294
7/15/2021;Jawa Timur;8230
7/15/2021;Kalimantan Barat;585
7/15/2021;Kalimantan Selatan;493
7/15/2021;Kalimantan Tengah;258
7/15/2021;Kalimantan Timur;1543
7/15/2021;Kalimantan Utara;155
7/15/2021;Kepulauan Bangka Belitung;512
7/15/2021;Kepulauan Riau;625
7/15/2021;Lampung;349
7/15/2021;Maluku;162
7/15/2021;Maluku Utara;199
7/15/2021;Nusa Tenggara Barat;370
7/15/2021;Nusa Tenggara Timur;639
7/15/2021;Papua;317
7/15/2021;Papua Barat;350
7/15/2021;Riau;964
7/15/2021;Sulawesi Barat;118
7/15/2021;Sulawesi Selatan;594
7/15/2021;Sulawesi Tengah;308
7/15/2021;Sulawesi Tenggara;222
7/15/2021;Sulawesi Utara;378
7/15/2021;Sumatera Barat;678
7/15/2021;Sumatera Selatan;963
7/15/2021;Sumatera Utara;1129
7/16/2021;Aceh;64
7/16/2021;Bali;885
7/16/2021;Banten;3680
7/16/2021;Bengkulu;354
7/16/2021;DKI Jakarta;12416
7/16/2021;Daerah Istimewa Yogyakarta;1661
7/16/2021;Gorontalo;153
7/16/2021;Indonesia;54000
7/16/2021;Jambi;303
7/16/2021;Jawa Barat;10677
7/16/2021;Jawa Tengah;4233
7/16/2021;Jawa Timur;7831
7/16/2021;Kalimantan Barat;573
7/16/2021;Kalimantan Selatan;345
7/16/2021;Kalimantan Tengah;270
7/16/2021;Kalimantan Timur;1724
7/16/2021;Kalimantan Utara;170
7/16/2021;Kepulauan Bangka Belitung;457
7/16/2021;Kepulauan Riau;719
7/16/2021;Lampung;420
7/16/2021;Maluku;139
7/16/2021;Maluku Utara;152
7/16/2021;Nusa Tenggara Barat;241
7/16/2021;Nusa Tenggara Timur;547
7/16/2021;Papua;292
7/16/2021;Papua Barat;605
7/16/2021;Riau;858
7/16/2021;Sulawesi Barat;134
7/16/2021;Sulawesi Selatan;739
7/16/2021;Sulawesi Tengah;233
7/16/2021;Sulawesi Tenggara;141
7/16/2021;Sulawesi Utara;345
7/16/2021;Sumatera Barat;1006
7/16/2021;Sumatera Selatan;689
7/16/2021;Sumatera Utara;936
7/17/2021;Aceh;69
7/17/2021;Bali;1019
7/17/2021;Banten;3424
7/17/2021;Bengkulu;217
7/17/2021;DKI Jakarta;10168
7/17/2021;Daerah Istimewa Yogyakarta;2522
7/17/2021;Gorontalo;53
7/17/2021;Indonesia;51952
7/17/2021;Jambi;302
7/17/2021;Jawa Barat;9234
7/17/2021;Jawa Tengah;5019
7/17/2021;Jawa Timur;6920
7/17/2021;Kalimantan Barat;511
7/17/2021;Kalimantan Selatan;644
7/17/2021;Kalimantan Tengah;376
7/17/2021;Kalimantan Timur;1667
7/17/2021;Kalimantan Utara;348
7/17/2021;Kepulauan Bangka Belitung;486
7/17/2021;Kepulauan Riau;892
7/17/2021;Lampung;448
7/17/2021;Maluku;78
7/17/2021;Maluku Utara;360
7/17/2021;Nusa Tenggara Barat;379
7/17/2021;Nusa Tenggara Timur;488
7/17/2021;Papua;199
7/17/2021;Papua Barat;295
7/17/2021;Riau;999
7/17/2021;Sulawesi Barat;75
7/17/2021;Sulawesi Selatan;772
7/17/2021;Sulawesi Tengah;337
7/17/2021;Sulawesi Tenggara;176
7/17/2021;Sulawesi Utara;261
7/17/2021;Sumatera Barat;637
7/17/2021;Sumatera Selatan;771
7/17/2021;Sumatera Utara;1004
7/18/2021;Aceh;63
7/18/2021;Bali;944
7/18/2021;Banten;3138
7/18/2021;Bengkulu;468
7/18/2021;DKI Jakarta;9129
7/18/2021;Daerah Istimewa Yogyakarta;2119
7/18/2021;Gorontalo;102
7/18/2021;Indonesia;44721
7/18/2021;Jambi;442
7/18/2021;Jawa Barat;7758
7/18/2021;Jawa Tengah;4513
7/18/2021;Jawa Timur;5706
7/18/2021;Kalimantan Barat;358
7/18/2021;Kalimantan Selatan;299
7/18/2021;Kalimantan Tengah;305
7/18/2021;Kalimantan Timur;1514
7/18/2021;Kalimantan Utara;284
7/18/2021;Kepulauan Bangka Belitung;309
7/18/2021;Kepulauan Riau;928
7/18/2021;Lampung;677
7/18/2021;Maluku;69
7/18/2021;Maluku Utara;84
7/18/2021;Nusa Tenggara Barat;333
7/18/2021;Nusa Tenggara Timur;565
7/18/2021;Papua;135
7/18/2021;Papua Barat;156
7/18/2021;Riau;847
7/18/2021;Sulawesi Barat;90
7/18/2021;Sulawesi Selatan;434
7/18/2021;Sulawesi Tengah;251
7/18/2021;Sulawesi Tenggara;159
7/18/2021;Sulawesi Utara;306
7/18/2021;Sumatera Barat;642
7/18/2021;Sumatera Selatan;556
7/18/2021;Sumatera Utara;814
7/19/2021;Aceh;11
7/19/2021;Bali;837
7/19/2021;Banten;2165
7/19/2021;Bengkulu;116
7/19/2021;DKI Jakarta;5000
7/19/2021;Daerah Istimewa Yogyakarta;1992
7/19/2021;Gorontalo;134
7/19/2021;Indonesia;34257
7/19/2021;Jambi;207
7/19/2021;Jawa Barat;7662
7/19/2021;Jawa Tengah;4115
7/19/2021;Jawa Timur;4419
7/19/2021;Kalimantan Barat;130
7/19/2021;Kalimantan Selatan;248
7/19/2021;Kalimantan Tengah;123
7/19/2021;Kalimantan Timur;963
7/19/2021;Kalimantan Utara;130
7/19/2021;Kepulauan Bangka Belitung;275
7/19/2021;Kepulauan Riau;704
7/19/2021;Lampung;650
7/19/2021;Maluku;215
7/19/2021;Maluku Utara;92
7/19/2021;Nusa Tenggara Barat;228
7/19/2021;Nusa Tenggara Timur;749
7/19/2021;Papua;180
7/19/2021;Papua Barat;70
7/19/2021;Riau;680
7/19/2021;Sulawesi Barat;62
7/19/2021;Sulawesi Selatan;351
7/19/2021;Sulawesi Tengah;273
7/19/2021;Sulawesi Tenggara;123
7/19/2021;Sulawesi Utara;70
7/19/2021;Sumatera Barat;740
7/19/2021;Sumatera Selatan;376
7/19/2021;Sumatera Utara;611
7/20/2021;Aceh;52
7/20/2021;Bali;880
7/20/2021;Banten;2865
7/20/2021;Bengkulu;101
7/20/2021;DKI Jakarta;6213
7/20/2021;Daerah Istimewa Yogyakarta;1872
7/20/2021;Gorontalo;22
7/20/2021;Indonesia;38325
7/20/2021;Jambi;222
7/20/2021;Jawa Barat;7281
7/20/2021;Jawa Tengah;3421
7/20/2021;Jawa Timur;5653
7/20/2021;Kalimantan Barat;403
7/20/2021;Kalimantan Selatan;495
7/20/2021;Kalimantan Tengah;348
7/20/2021;Kalimantan Timur;1178
7/20/2021;Kalimantan Utara;286
7/20/2021;Kepulauan Bangka Belitung;283
7/20/2021;Kepulauan Riau;710
7/20/2021;Lampung;419
7/20/2021;Maluku;59
7/20/2021;Maluku Utara;85
7/20/2021;Nusa Tenggara Barat;337
7/20/2021;Nusa Tenggara Timur;731
7/20/2021;Papua;260
7/20/2021;Papua Barat;325
7/20/2021;Riau;843
7/20/2021;Sulawesi Barat;132
7/20/2021;Sulawesi Selatan;491
7/20/2021;Sulawesi Tengah;215
7/20/2021;Sulawesi Tenggara;161
7/20/2021;Sulawesi Utara;307
7/20/2021;Sumatera Barat;524
7/20/2021;Sumatera Selatan;596
7/20/2021;Sumatera Utara;903
7/21/2021;Aceh;51
7/21/2021;Bali;1111
7/21/2021;Banten;1903
7/21/2021;Bengkulu;197
7/21/2021;DKI Jakarta;5904
7/21/2021;Daerah Istimewa Yogyakarta;1648
7/21/2021;Gorontalo;58
7/21/2021;Indonesia;33772
7/21/2021;Jambi;14
7/21/2021;Jawa Barat;5719
7/21/2021;Jawa Tengah;4296
7/21/2021;Jawa Timur;3862
7/21/2021;Kalimantan Barat;186
7/21/2021;Kalimantan Selatan;229
7/21/2021;Kalimantan Tengah;244
7/21/2021;Kalimantan Timur;900
7/21/2021;Kalimantan Utara;258
7/21/2021;Kepulauan Bangka Belitung;286
7/21/2021;Kepulauan Riau;520
7/21/2021;Lampung;441
7/21/2021;Maluku;195
7/21/2021;Maluku Utara;173
7/21/2021;Nusa Tenggara Barat;208
7/21/2021;Nusa Tenggara Timur;1249
7/21/2021;Papua;256
7/21/2021;Papua Barat;235
7/21/2021;Riau;452
7/21/2021;Sulawesi Barat;71
7/21/2021;Sulawesi Selatan;233
7/21/2021;Sulawesi Tengah;280
7/21/2021;Sulawesi Tenggara;206
7/21/2021;Sulawesi Utara;261
7/21/2021;Sumatera Barat;540
